,Unnamed: 0,Product Name,Product Page,Product Image,Price,Discount Price,Category,Site
2389,,Calvin Klein Jewelry Ellipse Women's Ring KJ03NR010306,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03nr010306,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklnxbm.jpg,"Rs 10,999",None,Fashion,Shophive
2390,,Calvin Klein Jewelry Gloss Women's Ring KJ51AR010208,https://www.shophive.com/calvin-klein-jewelry-gloss-women-s-ring-kj51ar010208,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklnc8q.jpg,"Rs 9,899",None,Fashion,Shophive
2391,,Calvin Klein Jewelry Illusory Women's Ring KJ69AR010206,https://www.shophive.com/calvin-klein-jewelry-illusory-women-s-ring-kj69ar010206,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00akln1w8.jpg,"Rs 10,779",None,Fashion,Shophive
2392,,Calvin Klein Jewelry Ellipse Women's Ring KJ03DR310106,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03dr310106,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklsibc.jpg,"Rs 9,899",None,Fashion,Shophive
2393,,Calvin Klein Jewelry Dawn Women's Ring KJ68BR020106,https://www.shophive.com/calvin-klein-jewelry-dawn-women-s-ring-kj68br020106,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00akls2po.jpg,"Rs 10,229",None,Fashion,Shophive
2394,,Calvin Klein Jewelry Hyperbole Women's Ring KJ24AR010708,https://www.shophive.com/calvin-klein-jewelry-hyperbole-women-s-ring-kj24ar010708,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklp9nm.jpg,"Rs 19,249",None,Fashion,Shophive
2395,,Calvin Klein Jewelry Continuity Women's Ring KJ10BR011608,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10br011608,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklmgy2.jpg,"Rs 11,549",None,Fashion,Shophive
2396,,Calvin Klein Jewelry Continue Women's Ring KJ0EMR000107,https://www.shophive.com/calvin-klein-jewelry-continue-women-s-ring-kj0emr000107,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklr1ns.jpg,"Rs 9,899",None,Fashion,Shophive
2397,,Calvin Klein Jewelry Fractal Women's Ring KJ39AR110405,https://www.shophive.com/calvin-klein-jewelry-fractal-women-s-ring-kj39ar110405,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklp518.jpg,"Rs 20,679",None,Fashion,Shophive
2398,,Calvin Klein Jewelry Continuity Women's Ring KJ10BR011609,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10br011609,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklmsgs.jpg,"Rs 11,549",None,Fashion,Shophive
2399,,Calvin Klein Jewelry Ellipse Women's Ring KJ03ER010205,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03er010205,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00buszoha.jpg,"Rs 11,549",None,Fashion,Shophive
2400,,Calvin Klein Jewelry Loop Women's Ring KJ08AR010106,https://www.shophive.com/calvin-klein-jewelry-loop-women-s-ring-kj08ar010106,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklp82y.jpg,"Rs 10,779",None,Fashion,Shophive
2401,,Calvin Klein Jewelry Loop Women's Ring KJ08AR010305,https://www.shophive.com/calvin-klein-jewelry-loop-women-s-ring-kj08ar010305,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00akls77c.jpg,"Rs 10,779",None,Fashion,Shophive
2402,,Calvin Klein Jewelry Stylish Women's Ring KJ74AR010108,https://www.shophive.com/calvin-klein-jewelry-stylish-women-s-ring-kj74ar010108,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00akltkvy.jpg,"Rs 10,229",None,Fashion,Shophive
2403,,Calvin Klein Jewelry Gloss Women's Ring KJ51AR010405,https://www.shophive.com/calvin-klein-jewelry-gloss-women-s-ring-kj51ar010405,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklqmt2.jpg,"Rs 10,779",None,Fashion,Shophive
2404,,Calvin Klein Jewelry Ebony Women's Bracelet KJ15AB11010M,https://www.shophive.com/calvin-klein-jewelry-ebony-women-s-bracelet-kj15ab11010m,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklmx1s.jpg,"Rs 35,749",None,Fashion,Shophive
2405,,Calvin Klein Jewelry Sensory Women's Ring KJ79AR020106,https://www.shophive.com/calvin-klein-jewelry-sensory-women-s-ring-kj79ar020106,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklqy4a.jpg,"Rs 10,999",None,Fashion,Shophive
2406,,Calvin Klein Jewelry Loop Women's Ring KJ08AR010308,https://www.shophive.com/calvin-klein-jewelry-loop-women-s-ring-kj08ar010308,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00akltv04.jpg,"Rs 10,779",None,Fashion,Shophive
2407,,Calvin Klein Jewelry Yoyo Women's Ring KJ01AR010106,https://www.shophive.com/calvin-klein-jewelry-yoyo-women-s-ring-kj01ar010106,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklrna4.jpg,"Rs 9,899",None,Fashion,Shophive
2408,,Calvin Klein Jewelry Liquid Women's Ring KJ04AR010108,https://www.shophive.com/calvin-klein-jewelry-liquid-women-s-ring-kj04ar010108,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00akluvps.jpg,"Rs 11,549",None,Fashion,Shophive
2409,,Calvin Klein Jewelry Continuity Women's Ring KJ10BR011207,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10br011207,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklu9dc.jpg,"Rs 11,549",None,Fashion,Shophive
2410,,Calvin Klein Jewelry Fly Women's Ring KJ32BR020206,https://www.shophive.com/calvin-klein-jewelry-fly-women-s-ring-kj32br020206,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklrolc.jpg,"Rs 11,879",None,Fashion,Shophive
2411,,Calvin Klein Jewelry Ellipse Women's Ring KJ03NR010505,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03nr010505,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklpdtc.jpg,"Rs 11,549",None,Fashion,Shophive
2412,,Calvin Klein Jewelry Continue Women's Ring KJ0EMR000106,https://www.shophive.com/calvin-klein-jewelry-continue-women-s-ring-kj0emr000106,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklqvkm.jpg,"Rs 9,899",None,Fashion,Shophive
2413,,Calvin Klein Jewelry Continuity Women's Ring KJ10BR011807,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10br011807,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklp810.jpg,"Rs 11,549",None,Fashion,Shophive
2414,,Calvin Klein Jewelry Hyperbole Women's Ring KJ24AR010605,https://www.shophive.com/calvin-klein-jewelry-hyperbole-women-s-ring-kj24ar010605,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklnrng.jpg,"Rs 17,049",None,Fashion,Shophive
2415,,Calvin Klein Jewelry Ellipse Women's Ring KJ03AR010705,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03ar010705,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00b2bqdrk.jpg,"Rs 10,779",None,Fashion,Shophive
2416,,Calvin Klein Jewelry Loop Women's Ring KJ08AR010407,https://www.shophive.com/calvin-klein-jewelry-loop-women-s-ring-kj08ar010407,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklmcq4.jpg,"Rs 10,779",None,Fashion,Shophive
2417,,Calvin Klein Jewelry Dawn Women's Ring KJ68AR010106,https://www.shophive.com/calvin-klein-jewelry-dawn-women-s-ring-kj68ar010106,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00akloxhk.jpg,"Rs 9,679",None,Fashion,Shophive
2418,,Calvin Klein Jewelry Hyperbole Women's Ring KJ24AR010707,https://www.shophive.com/calvin-klein-jewelry-hyperbole-women-s-ring-kj24ar010707,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklp19y.jpg,"Rs 19,249",None,Fashion,Shophive
2419,,Calvin Klein Jewelry Loop Women's Ring KJ08AR010108,https://www.shophive.com/calvin-klein-jewelry-loop-women-s-ring-kj08ar010108,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklpmgq.jpg,"Rs 10,779",None,Fashion,Shophive
2420,,Calvin Klein Jewelry Continuity Women's Ring KJ10BR011405,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10br011405,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00buszncq.jpg,"Rs 11,549",None,Fashion,Shophive
2421,,Calvin Klein Jewelry Sensual Women's Ring KJ85AR010108,https://www.shophive.com/calvin-klein-jewelry-sensual-women-s-ring-kj85ar010108,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklqbj8.jpg,"Rs 10,229",None,Fashion,Shophive
2422,,Calvin Klein Jewelry Continuity Women's Ring KJ10CR010205,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10cr010205,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklmrog.jpg,"Rs 12,649",None,Fashion,Shophive
2423,,Calvin Klein Jewelry Fly Women's Ring KJ32BR020208,https://www.shophive.com/calvin-klein-jewelry-fly-women-s-ring-kj32br020208,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklryfs.jpg,"Rs 11,769",None,Fashion,Shophive
2424,,Calvin Klein Jewelry Dawn Women's Ring KJ68AR010107,https://www.shophive.com/calvin-klein-jewelry-dawn-women-s-ring-kj68ar010107,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklpaiq.jpg,"Rs 9,679",None,Fashion,Shophive
2425,,Calvin Klein Jewelry Continuity Women's Ring KJ10BR010807,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10br010807,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklngv4.jpg,"Rs 12,649",None,Fashion,Shophive
2426,,Calvin Klein Jewelry Gloss Women's Ring KJ51AR010406,https://www.shophive.com/calvin-klein-jewelry-gloss-women-s-ring-kj51ar010406,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklr72s.jpg,"Rs 10,779",None,Fashion,Shophive
2427,,Calvin Klein Jewelry Sensual Women's Ring KJ85AR010106,https://www.shophive.com/calvin-klein-jewelry-sensual-women-s-ring-kj85ar010106,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklpu9k.jpg,"Rs 10,229",None,Fashion,Shophive
2428,,Calvin Klein Jewelry Fractal Women's Ring KJ39CR010405,https://www.shophive.com/calvin-klein-jewelry-fractal-women-s-ring-kj39cr010405,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklm4na.jpg,"Rs 11,549",None,Fashion,Shophive
2429,,Calvin Klein Jewelry Ellipse Women's Ring KJ03OR010308,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03or010308,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00b2bqdwa.jpg,"Rs 11,549",None,Fashion,Shophive
2430,,Calvin Klein Jewelry Gloss Women's Ring KJ51AR010205,https://www.shophive.com/calvin-klein-jewelry-gloss-women-s-ring-kj51ar010205,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklmdcc.jpg,"Rs 9,899",None,Fashion,Shophive
2431,,Calvin Klein Jewelry Continuity Women's Ring KJ10BR010905,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10br010905,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklmwri.jpg,"Rs 11,549",None,Fashion,Shophive
2432,,Calvin Klein Jewelry Continuity Women's Ring KJ10BR011208,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10br011208,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklm99y.jpg,"Rs 11,549",None,Fashion,Shophive
2433,,Calvin Klein Jewelry Hyperbole Women's Ring KJ24AR010608,https://www.shophive.com/calvin-klein-jewelry-hyperbole-women-s-ring-kj24ar010608,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklob68.jpg,"Rs 17,049",None,Fashion,Shophive
2434,,Calvin Klein Jewelry Ellipse Women's Ring KJ03LR020105,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03lr020105,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00b2bqdny.jpg,"Rs 9,899",None,Fashion,Shophive
2435,,Calvin Klein Jewelry Continuity Women's Ring KJ10BR011005,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10br011005,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklp31k.jpg,"Rs 11,549",None,Fashion,Shophive
2436,,Calvin Klein Jewelry Ellipse Women's Ring KJ03FR010607,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03fr010607,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00b2bqe2o.jpg,"Rs 11,549",None,Fashion,Shophive
2437,,Calvin Klein Jewelry Stylish Women's Ring KJ74BR020108,https://www.shophive.com/calvin-klein-jewelry-stylish-women-s-ring-kj74br020108,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklnmzo.jpg,"Rs 10,779",None,Fashion,Shophive
2438,,Calvin Klein Jewelry Grid Women's Ring KJ41AR010105,https://www.shophive.com/calvin-klein-jewelry-grid-women-s-ring-kj41ar010105,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00akltkxm.jpg,"Rs 10,999",None,Fashion,Shophive
2439,,Calvin Klein Jewelry Loop Women's Ring KJ08AR010307,https://www.shophive.com/calvin-klein-jewelry-loop-women-s-ring-kj08ar010307,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00akltf46.jpg,"Rs 10,779",None,Fashion,Shophive
2440,,Calvin Klein Jewelry Art Women's Ring KJ89AR010108,https://www.shophive.com/calvin-klein-jewelry-art-women-s-ring-kj89ar010108,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklqvs4.jpg,"Rs 10,449",None,Fashion,Shophive
2441,,Calvin Klein Jeans Jewelry Chains Women's Bracelet KJ21AB01010L,https://www.shophive.com/calvin-klein-jeans-jewelry-chains-women-s-bracelet-kj21ab01010l,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00busztie.jpg,"Rs 9,899",None,Fashion,Shophive
2442,,Calvin Klein Jewelry Cobblestone Women's Ring KJ65AR010105,https://www.shophive.com/calvin-klein-jewelry-cobblestone-women-s-ring-kj65ar010105,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklm8gi.jpg,"Rs 10,779",None,Fashion,Shophive
2443,,Calvin Klein Jewelry Dawn Women's Ring KJ68CR020108,https://www.shophive.com/calvin-klein-jewelry-dawn-women-s-ring-kj68cr020108,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklnvv4.jpg,"Rs 10,999",None,Fashion,Shophive
2444,,Calvin Klein Jewelry Ellipse Women's Ring KJ03GR010309,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03gr010309,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklsptc.jpg,"Rs 10,779",None,Fashion,Shophive
2445,,Calvin Klein Jewelry Gloss Women's Ring KJ51AR010105,https://www.shophive.com/calvin-klein-jewelry-gloss-women-s-ring-kj51ar010105,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklt6r2.jpg,"Rs 9,899",None,Fashion,Shophive
2446,,Calvin Klein Jeans Jewelry Studs Leather Women's Ring KJ20BR010107,https://www.shophive.com/calvin-klein-jeans-jewelry-studs-leather-women-s-ring-kj20br010107,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00akloyva.jpg,"Rs 10,449",None,Fashion,Shophive
2447,,Calvin Klein Jewelry Ellipse Women's Ring KJ03HR010108,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03hr010108,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklsdmq.jpg,"Rs 10,779",None,Fashion,Shophive
2448,,Calvin Klein Jewelry Hyperbole Women's Ring KJ24AR010606,https://www.shophive.com/calvin-klein-jewelry-hyperbole-women-s-ring-kj24ar010606,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklo078.jpg,"Rs 17,049",None,Fashion,Shophive
2449,,Calvin Klein Jewelry Billow Women's Ring KJ93MR010106,https://www.shophive.com/calvin-klein-jewelry-billow-women-s-ring-kj93mr010106,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklmv1k.jpg,"Rs 10,999",None,Fashion,Shophive
2450,,Calvin Klein Jeans Jewelry Bright Women's Ring KJ47AR310107,https://www.shophive.com/calvin-klein-jeans-jewelry-bright-women-s-ring-kj47ar310107,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklpiec.jpg,"Rs 10,449",None,Fashion,Shophive
2451,,Calvin Klein Jewelry Hyperbole Women's Ring KJ24AR010808,https://www.shophive.com/calvin-klein-jewelry-hyperbole-women-s-ring-kj24ar010808,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklqo5y.jpg,"Rs 17,049",None,Fashion,Shophive
2452,,Calvin Klein Jeans Jewelry Sunset Women's Bracelet KJ62AB0102XS,https://www.shophive.com/calvin-klein-jeans-jewelry-sunset-women-s-bracelet-kj62ab0102xs,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklotzq.jpg,"Rs 12,649",None,Fashion,Shophive
2453,,Calvin Klein Jeans Jewelry Studs Leather Women's Ring KJ20AR010107,https://www.shophive.com/calvin-klein-jeans-jewelry-studs-leather-women-s-ring-kj20ar010107,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklmz3o.jpg,"Rs 9,899",None,Fashion,Shophive
2454,,Calvin Klein Jewelry Ellipse Women's Ring KJ03HR010605,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03hr010605,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklsrok.jpg,"Rs 11,549",None,Fashion,Shophive
2455,,Calvin Klein Jewelry Gloss Women's Ring KJ51AR010506,https://www.shophive.com/calvin-klein-jewelry-gloss-women-s-ring-kj51ar010506,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklm55w.jpg,"Rs 11,549",None,Fashion,Shophive
2456,,Calvin Klein Jewelry Continuity Women's Ring KJ10BR010408,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10br010408,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklq1wa.jpg,"Rs 12,979",None,Fashion,Shophive
2457,,Calvin Klein Jeans Jewelry Sunset Women's Bracelet KJ62AB0101XS,https://www.shophive.com/calvin-klein-jeans-jewelry-sunset-women-s-bracelet-kj62ab0101xs,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklno6g.jpg,"Rs 10,449",None,Fashion,Shophive
2458,,Calvin Klein Jewelry Ellipse Women's Ring KJ03OR010306,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03or010306,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00amqchqc.jpg,"Rs 11,549",None,Fashion,Shophive
2459,,Calvin Klein Jewelry Geometric Women's Ring KJ59AR010107,https://www.shophive.com/calvin-klein-jewelry-geometric-women-s-ring-kj59ar010107,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklpu5e.jpg,"Rs 10,449",None,Fashion,Shophive
2460,,Calvin Klein Jewelry Domed Women's Ring KJ90AR010106,https://www.shophive.com/calvin-klein-jewelry-domed-women-s-ring-kj90ar010106,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklnk1k.jpg,"Rs 10,229",None,Fashion,Shophive
2461,,Calvin Klein Jewelry Geometric Women's Ring KJ59AR010106,https://www.shophive.com/calvin-klein-jewelry-geometric-women-s-ring-kj59ar010106,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklpkb8.jpg,"Rs 10,449",None,Fashion,Shophive
2462,,Calvin Klein Jewelry Ellipse Women's Ring KJ03HR011205,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03hr011205,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklnlp0.jpg,"Rs 10,779",None,Fashion,Shophive
2463,,Calvin Klein Jewelry Continuity Women's Ring KJ10BR011509,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10br011509,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklrjki.jpg,"Rs 11,549",None,Fashion,Shophive
2464,,Calvin Klein Jewelry Continuity Women's Ring KJ10BR011808,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10br011808,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklp8lk.jpg,"Rs 11,549",None,Fashion,Shophive
2465,,Calvin Klein Jewelry Continuity Women's Ring KJ10CR010307,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10cr010307,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklpc7u.jpg,"Rs 11,549",None,Fashion,Shophive
2466,,Calvin Klein Jewelry Hyperbole Women's Ring KJ24AR010805,https://www.shophive.com/calvin-klein-jewelry-hyperbole-women-s-ring-kj24ar010805,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklpp04.jpg,"Rs 17,049",None,Fashion,Shophive
2467,,Calvin Klein Jewelry Onyx Women's Ring KJ40AR410205,https://www.shophive.com/calvin-klein-jewelry-onyx-women-s-ring-kj40ar410205,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklml5q.jpg,"Rs 10,449",None,Fashion,Shophive
2468,,Calvin Klein Jewelry Continuity Women's Ring KJ10CR010306,https://www.shophive.com/calvin-klein-jewelry-continuity-women-s-ring-kj10cr010306,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklp4sw.jpg,"Rs 11,549",None,Fashion,Shophive
2469,,Calvin Klein Jewelry Art Women's Ring KJ89AR010107,https://www.shophive.com/calvin-klein-jewelry-art-women-s-ring-kj89ar010107,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklo0hi.jpg,"Rs 10,449",None,Fashion,Shophive
2470,,Calvin Klein Jewelry Ellipse Women's Ring KJ03NR010206,https://www.shophive.com/calvin-klein-jewelry-ellipse-women-s-ring-kj03nr010206,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00akln5ds.jpg,"Rs 11,549",None,Fashion,Shophive
2471,,Calvin Klein Jewelry Hyperbole Women's Ring KJ24AR010407,https://www.shophive.com/calvin-klein-jewelry-hyperbole-women-s-ring-kj24ar010407,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/0/b00aklmfhu.jpg,"Rs 17,049",None,Fashion,Shophive
