,Product Name,Product Page,Product Image,Price,Discount Price,Category,Site
38,HP CE321A,https://www.shophive.com/hp-ce321a,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c02975456.png,"Rs 9,999",None,Printer & Scanners,Shophive
39,HP CE322A,https://www.shophive.com/hp-ce322a,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c02975767.png,"Rs 9,499",None,Printer & Scanners,Shophive
40,HP CF325X,https://www.shophive.com/hp-cf325x,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c03609708_1.png,Call for Price,None,Printer & Scanners,Shophive
41,HP CF350A,https://www.shophive.com/hp-cf350a,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c03696000_1560x1144.jpg,"Rs 9,499",None,Printer & Scanners,Shophive
42,HP CF352A,https://www.shophive.com/hp-cf352a,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c03696227.png,"Rs 9,499",None,Printer & Scanners,Shophive
43,HP CF353A,https://www.shophive.com/hp-cf353a,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/f/cf353a-500x500.jpg,"Rs 9,499",None,Printer & Scanners,Shophive
44,HP CF381A,https://www.shophive.com/hp-cf381a,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c03855253.png,"Rs 14,999",None,Printer & Scanners,Shophive
45,HP Color LaserJet Enterprise M553N,https://www.shophive.com/hp-color-laserjet-enterprise-m553n,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/h/p/hp_color_laserjet_enterprise_m553n_4_.png,"Rs 139,999",None,Printer & Scanners,Shophive
46,HP Color LaserJet Enterprise M553DN,https://www.shophive.com/hp-color-laserjet-enterprise-m553dn,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/h/p/hp_color_laserjet_enterprise_m553n_4__1.png,"Rs 214,999",None,Printer & Scanners,Shophive
47,HP LaserJet Pro MFP M426FDN,https://www.shophive.com/hp-laserjet-pro-mfp-m426fdn,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/h/p/hp_laserjet_pro_mfp_m426fdn_5_.jpg,"Rs 84,999",None,Printer & Scanners,Shophive
48,HP LaserJet Pro M706N (B6S02A),https://www.shophive.com/hp-laserjet-pro-m706n-b6s02a,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/h/p/hp_laserjet_pro_m706n_b6s02a_3_.png,"Rs 149,999",None,Printer & Scanners,Shophive
49,HP Color LaserJet Enterprise M750N,https://www.shophive.com/hp-color-laserjet-enterprise-m750n,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/h/p/hp_color_laserjet_enterprise_m750n_5_.png,"Rs 424,999",None,Printer & Scanners,Shophive
50,HP Color LaserJet Enterprise M750DN,https://www.shophive.com/hp-color-laserjet-enterprise-m750dn,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/h/p/hp_color_laserjet_enterprise_m750dn_2_.png,"Rs 529,999",None,Printer & Scanners,Shophive
51,HP DeskJet 2132 All-in-One Printer (F5S41A),https://www.shophive.com/hp-deskjet-2132-all-in-one-printer-f5s41a,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/h/p/hp_deskjet_2132_all-in-one_printer_f5s41a_1_.png,"Rs 6,499",None,Printer & Scanners,Shophive
52,HP Color LaserJet Pro M452nw,https://www.shophive.com/hp-color-laserjet-pro-m452nw,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c04804231.png,"Rs 82,999",None,Printer & Scanners,Shophive
53,Ricoh SP 212W,https://www.shophive.com/ricoh-sp-212w,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/r/i/ricoh_sp_212w_1_.jpg,"Rs 11,499",None,Printer & Scanners,Shophive
54,Hp LaserJet Pro M402dn,https://www.shophive.com/hp-laserjet-pro-m402dn,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/h/p/hp_laserjet_pro_m402dn_4_.jpg,"Rs 46,999",None,Printer & Scanners,Shophive
55,Ricoh SP-200HE,https://www.shophive.com/ricoh-sp-200he,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/r/i/ricoh_sp-200he.jpg,"Rs 6,499",None,Printer & Scanners,Shophive
56,Ricoh SP-4500E,https://www.shophive.com/ricoh-sp-4500e,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/r/i/ricoh_sp-4500e.jpg,"Rs 5,199",None,Printer & Scanners,Shophive
57,Ricoh GC41K Black Inkjet Cartridge,https://www.shophive.com/ricoh-gc41k-black-inkjet-cartridge,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/r/i/ricoh_gc41k_black_inkjet_cartridge.jpg,"Rs 2,799",None,Printer & Scanners,Shophive
58,Ricoh GC41C Cyan,https://www.shophive.com/ricoh-gc41c-cyan,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/r/i/ricoh-gc41c-cyan-cartridge-with-yield-of-2200-pages.jpg,"Rs 2,799",None,Printer & Scanners,Shophive
59,Ricoh GC41Y Yellow,https://www.shophive.com/ricoh-gc41y-yellow,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/r/i/ricoh_gc41y_yellow.jpg,"Rs 2,799",None,Printer & Scanners,Shophive
60,HP OfficeJet Pro 8710 All-in-One Printer,https://www.shophive.com/hp-officejet-pro-8710-all-in-one-printer,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c04998947.png,"Rs 35,999",None,Printer & Scanners,Shophive
61,Ricoh SP-212SUW  (3in1 WiFi) ,https://www.shophive.com/ricoh-sp-212suw-3-in1-wifi,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/r/i/ricoh-sp-212suw-lazernyy--svetodiodnyy-seryy-cherno-belaya-a4.jpg,"Rs 21,999","Rs 18,999",Printer & Scanners,Shophive
62,HP Color LaserJet Pro MFP M477fnw,https://www.shophive.com/hp-color-laserjet-pro-mfp-m477fnw,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c04798861.png,"Rs 111,999",None,Printer & Scanners,Shophive
63,HP CF279A Toner 79A,https://www.shophive.com/hp-cf279a-toner,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/e/a/ea41c98ef29aa4c1b6e3e81d41ae04ce0ce393df_gallery.jpg,"Rs 8,499",None,Printer & Scanners,Shophive
64,HP LaserJet Pro M435nw Multifunction Printer,https://www.shophive.com/hp-laserjet-pro-m435nw-multifunction-printer,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c03825381.png,"Rs 96,999",None,Printer & Scanners,Shophive
65,HP LaserJet Pro M402DW,https://www.shophive.com/hp-laserjet-pro-m402dw,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c04803927_1.png,"Rs 47,999",None,Printer & Scanners,Shophive
66,HP OfficeJet Pro 8720 All-in-One Printer,https://www.shophive.com/hp-officejet-pro-8720-all-in-one-printer,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/a/s/assassins-creed-origins_1.png,"Rs 37,999",None,Printer & Scanners,Shophive
67,HiTi Photo Pack for the S420 SnapShot Printer (50 Prints) with Cartridge,https://www.shophive.com/hiti-photo-pack-for-the-s420-snapshot-printer-50-prints-with-cartridge,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/h/i/hiti_photo_pack_for_the_s420_snapshot_printer_50_prints_with_cartridge-price.jpg,"Rs 1,200",None,Printer & Scanners,Shophive
68,HP 202A Cyan Original LaserJet Toner Cartridge (CF501A),https://www.shophive.com/hp-202a-cyan-original-laserjet-toner-cartridge-cf501a,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/h/p/hp-202a-cyan-laserjet-toner-cartridge-atoz2u-1710-19-f578955_1_2.jpg,"Rs 10,799",None,Printer & Scanners,Shophive
69,Plustek Flatbed Color Scanner OptiSlim 2610,https://www.shophive.com/plustek-flatbed-color-scanner-optislim-2610,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/o/p/opticslim2610_02.jpg,"Rs 7,999",None,Printer & Scanners,Shophive
