Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Product Name,Product Page,Product Image,Category,Site,Price,Discount Price
891,,,,,Logitech MX Anywhere 2S Wireless Mouse (910-005156),https://www.ishopping.pk/logitech-wireless-mouse-mx-anywhere-2-price-in-pakistan-bnd1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/l/o/logitech_mx_anywhere_2s_wireless_mouse_910-005156__1_1.jpg,Accessories,ishopping,12545,-1
901,,,,,Logitech MX Master 2S Wireless Mouse (910-005142),https://www.ishopping.pk/logitech-mx-master-2s-wireless-mouse-price-in-pakistan-bnd1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/l/o/logitech_mx_master_2s_wireless_mouse_910-005142_.jpg,Accessories,ishopping,16585,-1
413,,,,,Logitech R400 Laser Pointer Presenter Black (910-001361),https://www.ishopping.pk/logitech-laser-pointer-presenter-r400-bor.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/l/o/logitech_laser_pointer_presenter_black_r400__2.jpg,Accessories,ishopping,2450,1690
929,,,,,Logitech Z313 Speaker System With Subwoofer (980-000413),https://www.ishopping.pk/logitech-speaker-system-z313-price-in-pakistan-bnd1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/l/o/logitech_speaker_system_z313__3_1_1.jpg,Accessories,ishopping,6995,-1
905,,,,,Logitech Z337 Bluetooth Speakers (980-001275),https://www.ishopping.pk/logitech-z337-bluetooth-speakers-price-in-pakistan-bnd1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/l/o/logitech_bluetooth_speakers_system_z600_new_3__1.jpg,Accessories,ishopping,14710,-1
902,,,,,Logitech Z607 5.1 Surround Sound Bluetooth Speaker System (980-001324),https://www.ishopping.pk/logitech-z607-5-1-surround-bluetooth-speaker-980-001324-price-in-pakistan-bnd1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/l/o/logitech_z607_5.1_surround_sound_bluetooth_speaker_system_980-001324_.jpg,Accessories,ishopping,23795,-1
911,,,,,Logitech Z623 2.1 Speaker System Black (980-000403),https://www.ishopping.pk/logitech-2-1-speaker-system-z623-price-in-pakistan-bnd1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/l/o/logitech_2_1.jpg,Accessories,ishopping,28840,-1
864,,,,,Logitech Z625 Speaker System With Subwoofer (980-001297),https://www.ishopping.pk/logitech-speaker-system-with-subwoofer-z625-price-in-pakistan-376156.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/l/o/logitech_speaker_system_with_subwoofer_z625__2.jpg,Accessories,ishopping,28840,-1
904,,,,,Logitech Z906 5.1 Surround Sound Speaker System (980-000468),https://www.ishopping.pk/logitech-5-1-speaker-system-z906-price-in-pakistan-bnd1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/l/o/logitech_5_1.jpg,Accessories,ishopping,61290,-1
935,,,,,Lunar Smart2  2.0 Mini USB Speakers Black/Brown,https://www.ishopping.pk/lunar-smart2-2-0-mini-usb-speakers-black-brown-price-in-pakistan-aw.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/l/u/lunar_smart2_2.0_mini_usb_speakers_black_brown.jpg,Accessories,ishopping,1499,-1
1154,,,,,"M.H Store 15.6"" Anti Theft Laptop Backpack Black (A2)",https://www.ishopping.pk/m-h-store-15-6-backpack-black-a2-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/-/m-h_store_15-6_anti_theft_laptop_backpack_black_a2_.jpg,Accessories,ishopping,3699,2599
1153,,,,,"M.H Store 15.6"" Anti Theft Laptop Backpack Grey (A2)",https://www.ishopping.pk/m-h-store-laptop-backpack-grey-a2-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/-/m-h_store_15-6_anti_theft_laptop_backpack_grey_a2_.jpg,Accessories,ishopping,3699,2599
1156,,,,,"M.H Store 15.6"" Laptop Handbag Black (7710)",https://www.ishopping.pk/m-h-store-laptop-handbag-black-7710-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/h/mh_store_15-6_laptop_handbag_black_7710_.jpg,Accessories,ishopping,3099,2399
1155,,,,,"M.H Store 15.6"" Laptop Handbag Pink (7710)",https://www.ishopping.pk/m-h-store-15-6-laptop-handbag-pink-7710-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/h/mh_store_15-6_laptop_handbag_pink_7710_.jpg,Accessories,ishopping,3099,2399
1157,,,,,"M.H Store 15.6"" Laptop Handbag Purple (7710)",https://www.ishopping.pk/m-h-store-laptop-handbag-purple-7710-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/h/mh_store_15-6_laptop_handbag_purple_7710_.jpg,Accessories,ishopping,3099,2399
1051,,,,,"M.H Store 15.6"" Laptop Leather Hand Bag Dark Brown",https://www.ishopping.pk/m-h-store-15-6-laptop-leather-hand-bag-dark-brown-price-in-pakistan-369126.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/-/m-h_store_15-6_laptop_leather_hand_bag_dark_brown.jpg,Accessories,ishopping,3499,2499
947,,,,,M.H Store Laptop Folding Sleeve 15.6 Inch Black (0244),https://www.ishopping.pk/m-h-store-laptop-folding-sleeve-black-0244-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/-/m-h_store_laptop_folding_sleeve_15-6_inch_black_0244_.jpg,Accessories,ishopping,799,599
950,,,,,M.H Store Laptop Red Line Sleeve 13.3 Inch Black (0242),https://www.ishopping.pk/m-h-store-laptop-red-line-sleeve-13-3-inch-black-0242-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/-/m-h_store_laptop_red_line_sleeve_13-3_inch_black_0242_.jpg,Accessories,ishopping,799,499
949,,,,,M.H Store Laptop Red Line Sleeve 15.6 Inch Black (0243),https://www.ishopping.pk/m-h-store-laptop-red-line-sleeve-15-6-inch-black-0243-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/-/m-h_store_laptop_red_line_sleeve_15-6_inch_black_0243_.jpg,Accessories,ishopping,849,549
665,,,,,M.H Store N99 Dual Fan Laptop Cooling Pad with Lights,https://www.ishopping.pk/mh-store-n99-dual-fan-laptop-cooling-pad-lights-price-in-pakistan-381129.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/h/mh_store_n99_dual_fan_laptop_cooling_pad_with_lights.jpg,Accessories,ishopping,2099,1499
77,77.0,77.0,,,M.Mart Cosmetic Bag For Women Black,https://www.ishopping.pk/m-mart-cosmetic-bag-for-women-black-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/-/m-mart_cosmetic_bag_for_women_black.jpg,Accessories,ishopping,2000,580
91,91.0,91.0,,,M.Mart Roll n Go Cosmetic Bag Black,https://www.ishopping.pk/m-mart-roll-n-go-cosmetic-bag-black-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/_/m.mart_roll_n_go_cosmetic_bag_black.jpg,Accessories,ishopping,850,525
1040,,,,,MSI GeForce GTX 1050 Ti Gaming 4GB GDDR5 Graphics Card,https://www.ishopping.pk/msi-gtx-1050-ti-4gb-gddr5-graphics-card-price-in-pakistan-ip.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_geforce_gtx_1050_ti_gaming_4gb_gddr5_graphics_card_1.jpg,Accessories,ishopping,27100,-1
499,,,,,MSI GeForce GTX 1650 Ventus XS 4GB OC GDDR5 Graphics Card,https://www.ishopping.pk/msi-gtx-1650-ventus-xs-4gb-oc-gddr5-graphics-card-ip.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_geforce_gtx_1650_ventus_xs_4gb_oc_gddr5_graphics_card_1.jpg,Accessories,ishopping,29000,-1
1042,,,,,MSI GeForce GTX 1660 Gaming X 6GB GDDR5 Graphics Card,https://www.ishopping.pk/msi-gtx-1660-gaming-x-6gb-gddr5-graphics-card-price-in-pakistan-ip-369336.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_geforce_gtx_1660_gaming_x_6gb_gddr5_graphics_card_1.jpg,Accessories,ishopping,44650,-1
1043,,,,,MSI GeForce GTX 1660 Ti Ventus XS 6GB OC Graphics Card,https://www.ishopping.pk/msi-geforce-gtx-1660-ti-ventus-xs-6gb-oc-graphics-card-price-in-pakistan-ip.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_geforce_gtx_1660_ti_ventus_xs_6gb_oc_graphics_card_1.jpg,Accessories,ishopping,52500,-1
1044,,,,,MSI GeForce RTX 2060 Ventus XS 6G OC 6GB GDDR6 Graphics Card,https://www.ishopping.pk/msi-rtx-2060-ventus-xs-oc-6gb-gddr6-graphics-card-price-in-pakistan-ip.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_geforce_rtx_2060_ventus_xs_6g_oc_6gb_gddr6_graphics_card_1.jpg,Accessories,ishopping,62500,-1
502,,,,,MSI GeForce RTX 2070 Gaming 8GB GDDR6 Graphics Card,https://www.ishopping.pk/msi-geforce-rtx-2070-gaming-8gb-gddr6-graphics-card-price-in-pakistan-384014.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_geforce_rtx_2070_gaming_8gb_gddr6_graphics_card_1.jpg,Accessories,ishopping,95000,-1
1087,,,,,MSI Geforce RTX 2080 Gaming X Trio 8GB GDDR6 Graphics Card,https://www.ishopping.pk/msi-rtx-2080-x-trio-8gb-gddr6-graphics-card-price-in-pakistan-ip.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_geforce_rtx_2080_gaming_x_trio_8gb_gddr6_graphics_card_1.jpg,Accessories,ishopping,133490,-1
1085,,,,,MSI Geforce RTX 2080 Ventus 8G V2 8GB GDDR6 Graphics Card,https://www.ishopping.pk/msi-rtx-2080-ventus-8g-v2-gddr6-graphics-card-price-in-pakistan-ip.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_geforce_rtx_2080_ventus_8g_v2_8gb_gddr6_graphics_card_1.jpg,Accessories,ishopping,125000,-1
518,,,,,MSI MAG B365M Intel LGA 1151 ATX Mortar Gaming Motherboard,https://www.ishopping.pk/msi-mag-b365m-intel-1151-mortar-gaming-motherboard-price-in-pakistan-383932.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_mag_b365m_intel_lga_1151_atx_mortar_gaming_motherboard_1.jpg,Accessories,ishopping,18400,-1
512,,,,,MSI MPG X470 AMD Ryzen AM4 ATX Gaming Plus Max Motherboard,https://www.ishopping.pk/msi-mpg-x470-amd-am4-gaming-plus-max-motherboard-ip.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_mpg_x470_amd_ryzen_am4_atx_gaming_plus_max_motherboard_1.jpg,Accessories,ishopping,24000,-1
514,,,,,MSI MPG X570 AMD Ryzen AM4 ATX Gaming Plus Motherboard,https://www.ishopping.pk/msi-mpg-x570-amd-atx-gaming-plus-motherboard-ip.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_mpg_x570_amd_ryzen_am4_atx_gaming_plus_motherboard_1.jpg,Accessories,ishopping,35100,-1
521,,,,,MSI MPG Z390 Intel LGA 1151 ATX Gaming Plus Motherboard,https://www.ishopping.pk/msi-mpg-z390-intel-lga-1151-gaming-plus-motherboard-ip.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_mpg_z390_intel_lga_1151_atx_gaming_plus_motherboard_1.jpg,Accessories,ishopping,24100,-1
522,,,,,MSI Mpg Z390 Intel LGA 1151 Gaming Edge AC Motherboard,https://www.ishopping.pk/msi-mpg-z390-intel-lga-1151-gaming-edge-ac-motherboard-ip.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_mpg_z390_intel_lga_1151_gaming_edge_ac_motherboard_1.jpg,Accessories,ishopping,31000,-1
523,,,,,MSI Mpg Z390 Intel LGA 1151 Pro Carbon Gaming Motherboard,https://www.ishopping.pk/msi-mpg-z390-intel-lga-1151-pro-carbon-motherboard-ip.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_mpg_z390_intel_lga_1151_pro_carbon_gaming_motherboard_1.jpg,Accessories,ishopping,34100,-1
1038,,,,,MSI Radeon RX 580 ARMOR 8G OC 8GB GDDR5 Graphics Card,https://www.ishopping.pk/msi-radeon-rx-580-armor-8gb-oc-card-price-in-pakistan-ip-369382.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_radeon_rx_580_armor_8g_oc_8gb_gddr5_graphics_card.jpg,Accessories,ishopping,36200,-1
706,,,,,MSI Radeon RX560 Aero ITX 4GB OC Graphic Card,https://www.ishopping.pk/msi-radeon-rx560-aero-itx-4gb-oc-graphic-card-price-in-pakistan-boo1-380206.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/s/msi_radeon_rx560_aero_itx_4gb_oc_graphic_card_1.jpg,Accessories,ishopping,13500,-1
985,,,,,McAfee Antivirus Plus (1 Year License),https://www.ishopping.pk/mcafee-antivirus-plus-1-year-license-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/c/mcafee_antivirus_plus_1_year_license_.jpg,Accessories,ishopping,250,-1
733,,,,,MikroTik 10-Port Gigabit Ethernet Router (RB4011iGS+RM),https://www.ishopping.pk/mikrotik-ethernet-router-rb4011igs-rm-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_10-port_gigabit_ethernet_router_rb4011igs_rm_.jpg,Accessories,ishopping,41800,-1
727,,,,,MikroTik 13-Port Gigabit Ethernet Rackmount Router (RB1100AHx2),https://www.ishopping.pk/mikrotik-13-port-gigabit-ethernet-router-rb1100ahx2-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_13-port_gigabit_ethernet_rackmount_router_rb1100ahx2_.jpg,Accessories,ishopping,51000,-1
732,,,,,MikroTik 13-Port Gigabit Ethernet Rackmount Router (RB1100AHx4),https://www.ishopping.pk/mikrotik-13-port-gigabit-ethernet-router-rb1100ahx4-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_13-port_gigabit_ethernet_rackmount_router_rb1100ahx4_.jpg,Accessories,ishopping,54000,-1
726,,,,,MikroTik 13-Port Gigabit Ethernet Rackmount Router Dude Edition (RB1100AHx2),https://www.ishopping.pk/mikrotik-13-port-gigabit-router-dude-edition-rb1100ahx2-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_13-port_gigabit_ethernet_rackmount_router_dude_edition_rb1100ahx2_.jpg,Accessories,ishopping,64000,-1
721,,,,,MikroTik 24-Port Gigabit Cloud Router Managed Switch (CRS125-24G-1S-2HnD-IN),https://www.ishopping.pk/mikrotik-24-port-cloud-router-switch-crs125-24g-1s-2hnd-in-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_24-port_gigabit_cloud_router_managed_switch_crs125-24g-1s-2hnd-in_.jpg,Accessories,ishopping,39800,-1
725,,,,,MikroTik Cloud Core Gigabit Router (CCR1009-7G-1C-PC),https://www.ishopping.pk/mikrotik-cloud-core-gigabit-router-ccr1009-7g-1c-pc-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_cloud_core_gigabit_router_ccr1009-7g-1c-pc_.jpg,Accessories,ishopping,76500,-1
724,,,,,MikroTik Cloud Core Gigabit Router (CCR1036-8G-2S+EM),https://www.ishopping.pk/mikrotik-cloud-core-gigabit-router-ccr1036-8g-2s-em-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_cloud_core_gigabit_router_ccr1036-8g-2s_em_.jpg,Accessories,ishopping,225000,-1
723,,,,,MikroTik Cloud Core Gigabit Router (CCR1072-1G-8S+),https://www.ishopping.pk/mikrotik-cloud-core-gigabit-router-ccr1072-1g-8s-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_cloud_core_gigabit_router_ccr1072-1g-8s_.jpg,Accessories,ishopping,535000,-1
720,,,,,MikroTik Cloud Router Smart Switch (CRS106-1C-5S),https://www.ishopping.pk/mikrotik-cloud-router-smart-switch-crs106-1c-5s-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_cloud_router_smart_switch_crs106-1c-5s_.jpg,Accessories,ishopping,10000,-1
734,,,,,MikroTik Dual-Concurrent Access Point (RB952Ui-5ac2nD),https://www.ishopping.pk/mikrotik-access-point-rb952ui-5ac2nd-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_dual-concurrent_access_point_rb952ui-5ac2nd_.jpg,Accessories,ishopping,10800,-1
737,,,,,MikroTik Ethernet Gigabit Router hEX S (RB750Gr3),https://www.ishopping.pk/mikrotik-ethernet-gigabit-router-hex-s-rb750gr3.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_ethernet_gigabit_router_hex_s_rb750gr3_.jpg,Accessories,ishopping,12400,-1
719,,,,,MikroTik RouterBoard SOHO Small Switch (CRS106-1C-5S),https://www.ishopping.pk/mikrotik-soho-small-switch-crs106-1c-5s-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_routerboard_soho_small_switch_crs106-1c-5s_.jpg,Accessories,ishopping,8000,-1
736,,,,,MikroTik Small Home Access Point Lite (RB941-2nD-TC),https://www.ishopping.pk/mikrotik-access-point-lite-rb941-2nd-tc-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_small_home_access_point_lite_rb941-2nd-tc_.jpg,Accessories,ishopping,4400,-1
735,,,,,MikroTik Wireless Access Point (RB951Ui-2HnD),https://www.ishopping.pk/mikrotik-wireless-access-point-rb951ui-2hnd-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_wireless_access_point_rb951ui-2hnd_.jpg,Accessories,ishopping,15000,-1
722,,,,,MikroTik Wireless Access Point (RBWAP2nD),https://www.ishopping.pk/mikrotik-wireless-access-point-rbwap2nd-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_wireless_access_point_rbwap2nd_.jpg,Accessories,ishopping,8800,-1
718,,,,,MikroTik hAP ac2 Dual-Concurrent Access Point,https://www.ishopping.pk/mikrotik-hap-ac2-dual-concurrent-access-point-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/i/mikrotik_hap_ac2_dual-concurrent_access_point.jpg,Accessories,ishopping,11500,-1
716,,,,,Mohsin Enterprises Thermostat Temperature Controller DC 12V Adapter (0044),https://www.ishopping.pk/mohsin-enterprises-thermostat-temperature-0044-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/o/mohsin_enterprises_thermostat_temperature_controller_dc_12v_adapter_0044_.jpg,Accessories,ishopping,450,-1
45,45.0,45.0,45.0,,Muzammil Store MXQ 4K 1GB 8GB Smart TV Box,https://www.ishopping.pk/muzammil-store-mxq-4k-1gb-8gb-smart-tv-box-price-in-pakistan-376851.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/u/muzammil_store_mxq_4k_1gb_8gb_smart_tv_box.jpg,Accessories,ishopping,5000,3499
47,47.0,47.0,47.0,,Muzammil Store T9 4K Ultra HD 4GB 64GB TV Box,https://www.ishopping.pk/muzammil-store-t9-4k-ultra-hd-4gb-64gb-tv-box-price-in-pakistan-376847.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/u/muzammil_store_t9_4k_ultra_hd_4gb_64gb_tv_box.jpg,Accessories,ishopping,10500,7499
46,46.0,46.0,46.0,,Muzammil Store X96 Mini 4K 2GB 16GB Andriod TV Box,https://www.ishopping.pk/muzammil-store-x96-4k-2gb-16gb-andriod-tv-box-price-in-pakistan-376850.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/m/u/muzammil_store_x96_mini_4k_2gb_16gb_andriod_tv_box.jpg,Accessories,ishopping,5500,4399
1022,,,,,NIA Q1 Bluetooth Wireless Headphone,https://www.ishopping.pk/nia-q1-bluetooth-wireless-headphone-price-in-pakistan-xk.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/n/i/nia_q1_bluetooth_wireless_headphone_9_1.jpg,Accessories,ishopping,1499,-1
1023,,,,,NIA X2 Bluetooth Wireless Headphone Black,https://www.ishopping.pk/nia-x2-bluetooth-wireless-headphone-black-price-in-pakistan-xk.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/n/i/nia_x2_bluetooth_wireless_headphone_black_copy_7_1.jpg,Accessories,ishopping,1599,-1
116,116.0,116.0,,,Noor Communication Floral Print Makeup Box (0046),https://www.ishopping.pk/noor-communication-floral-print-makeup-box-0046-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/n/o/noor_communication_floral_print_makeup_box_0046_.jpg,Accessories,ishopping,3899,2999
39,39.0,39.0,39.0,,Online Shopping Air Mouse JS6/T6 Keyboard With Touch Pad,https://www.ishopping.pk/online-air-mouse-js6-t6-keyboard-touch-pad-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/n/online_shopping_air_mouse_js6_t6_keyboard_with_touch_pad.jpg,Accessories,ishopping,2500,2200
38,38.0,38.0,38.0,,Online Shopping Air Mouse MX3 For Android And Smart TV,https://www.ishopping.pk/online-air-mouse-mx3-android-smart-tv-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/n/online_shopping_air_mouse_mx3_for_android_and_smart_tv.jpg,Accessories,ishopping,2200,1699
42,42.0,42.0,42.0,,Online Shopping MXQ 4K Quad Core Smart Tv Box 1G + 8G,https://www.ishopping.pk/online-mxq-4k-quad-core-smart-tv-box-1g-8g-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/k/a/kabir_store_mxq_4k_quad_core_smart_tv_box_1g_8g_1.jpg,Accessories,ishopping,4000,3399
651,,,,,Online Shopping Mini Wireless Keyboard Mouse Black,https://www.ishopping.pk/online-mini-wireless-keyboard-mouse-black-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/n/online_shopping_mini_wireless_keyboard_mouse_black.jpg,Accessories,ishopping,2000,1699
40,40.0,40.0,40.0,,Online Shopping Mouse C120 For Android And Smart TV,https://www.ishopping.pk/online-mouse-c120-for-android-smart-tv-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/n/online_shopping_mouse_c120_for_android_and_smart_tv.jpg,Accessories,ishopping,2000,1600
