Unnamed: 0,Product Name,Product Page,Product Image,Category,Site,Price,Discount Price
26,Forbes Store Capo Aluminum For Acoustic And Electric Guitar Black,https://www.ishopping.pk/capo-aluminum-acoustic-electric-guitar-black-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_capo_aluminum_for_acoustic_and_electric_guitar_black_.jpg,Musical Instruments,ishopping,450,-1
27,Forbes Store Nickel Plated Steel Wound Electric Guitar Strings Set (09-42),https://www.ishopping.pk/forbes-store-nickel-plated-steel-wound-electric-guitar-strings-set-09-42-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_nickel_plated_steel_wound_electric_guitar_strings_set_09-42_.jpg,Musical Instruments,ishopping,590,-1
28,Forbes Store Alice Violin String Set,https://www.ishopping.pk/forbes-store-alice-violin-string-set-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_alice_violin_string_set_.jpg,Musical Instruments,ishopping,299,-1
29,Forbes Store Plastic Acoustic Guitar Capo With Strap (AKD1-0056),https://www.ishopping.pk/plastic-acoustic-guitar-capo-strap-akd1-0056-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_plastic_acoustic_guitar_capo_with_strap_akd1-0056_.jpg,Musical Instruments,ishopping,379,-1
30,Forbes Store Acoustic Guitar Strings,https://www.ishopping.pk/forbes-store-acoustic-guuitar-strings-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_acoustic_guitar_strings_1.jpg,Musical Instruments,ishopping,800,-1
31,"Forbes Store 38"" Acoustic Guitar Bag For Guitar With Strap Picks",https://www.ishopping.pk/38-inch-acoustic-guitar-bag-guitar-strap-picks-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_38_acoustic_guitar_bag_for_guitar_with_strap_picks_.jpg,Musical Instruments,ishopping,670,-1
32,Forbes Store Guitar Picks Multi Color Pack Of 8,https://www.ishopping.pk/guitar-picks-multi-color-pack-of-8-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_guitar_picks_multi_color_pack_of_8_.jpg,Musical Instruments,ishopping,170,-1
33,Forbes Store Professional Violin With Hard Case - Brown,https://www.ishopping.pk/forbes-store-professional-violin-hard-case-brown-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_professional_violin_with_hard_case_-_brown_.jpg,Musical Instruments,ishopping,4799,-1
34,Forbes Store Mandolin Strings Set (010 - 034),https://www.ishopping.pk/forbes-store-mandolin-strings-set-010-034-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_mandolin_strings_set_010_-_034_.jpg,Musical Instruments,ishopping,489,-1
35,Forbes Store Alice Electric Guitar Strings Set (009 - 042),https://www.ishopping.pk/alice-electric-guitar-strings-set-009-042-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_alice_electric_guitar_strings_set_009_-_042_.jpg,Musical Instruments,ishopping,420,-1
36,Forbes Store Cutaway Linden Body Acoustic Guitar 40 Inch Sunburst,https://www.ishopping.pk/forbes-store-linden-body-acoustic-guitar-40-inch-sunburst-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_cutaway_linden_body_acoustic_guitar_40_inch_sunburst.jpg,Musical Instruments,ishopping,6999,-1
37,"Forbes Store 38"" Guitar With Bag Strap Picks (AKD1-0005)",https://www.ishopping.pk/forbes-store-38-inch-guitar-with-bag-strap-picks-akd1-0005-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_38_guitar_with_bag_strap_picks_akd1-0005_.jpg,Musical Instruments,ishopping,5000,-1
38,"Forbes Store 41"" Acoustic Guitar Bag Black",https://www.ishopping.pk/41-inch-acoustic-guitar-bag-black-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_41_acoustic_guitar_bag_black_.jpg,Musical Instruments,ishopping,490,-1
39,Forbes Store Full Linden 38 inch Acoustic Guitar - Black,https://www.ishopping.pk/forbes-store-full-linden-38-inch-acoustic-guitar-black-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_full_linden_38_inch_acoustic_guitar_-_black.jpg,Musical Instruments,ishopping,4090,-1
40,Forbes Store Pair Of Maple Drum Stick 5B (AKD1-0013),https://www.ishopping.pk/pair-of-maple-drum-stick-5b-akd1-0013-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_pair_of_maple_drum_stick_5b_akd1-0013_.jpg,Musical Instruments,ishopping,299,-1
41,Forbes Store Alice Guitar Capo - Black,https://www.ishopping.pk/forbes-store-alice-guitar-capo-black-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_alice_guitar_capo_-_black_.jpg,Musical Instruments,ishopping,499,-1
42,Forbes Store Martin Martin M170 Acoustic Guitar String,https://www.ishopping.pk/forbes-store-martin-martin-m170-acoustic-guitar-string-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_martin_martin_m170_acoustic_guitar_string.jpg,Musical Instruments,ishopping,449,-1
43,Forbes Store Aroma Capo For Guitar And Multi Instruments,https://www.ishopping.pk/aroma-capo-for-guitar-and-multi-instruments-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_aroma_capo_for_guitar_and_multi_instruments_.jpg,Musical Instruments,ishopping,910,-1
44,Forbes Store Microphone Stand Black,https://www.ishopping.pk/forbes-store-microphone-stand-black-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_microphone_stand_black_.jpg,Musical Instruments,ishopping,2349,-1
45,Forbes Store Ziko DP-012 Acoustic Guitar Strings Set,https://www.ishopping.pk/forbes-store-ziko-dp-012-acoustic-guitar-strings-set-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_ziko_dp-012_acoustic_guitar_strings_set.jpg,Musical Instruments,ishopping,525,-1
46,"Forbes Store 40"" Acoustic Guitar Bag For Guitar With Strap Picks",https://www.ishopping.pk/40-inch-acoustic-guitar-bag-for-guitar-with-strap-picks-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_40_acoustic_guitar_bag_for_guitar_with_strap_picks.jpg,Musical Instruments,ishopping,679,-1
47,Forbes Store Guitar Picks Multi Color Pack Of 10,https://www.ishopping.pk/guitar-picks-multi-color-pack-of-10-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_guitar_picks_multi_color_pack_of_10_.jpg,Musical Instruments,ishopping,219,-1
48,Forbes Store Guitar Strap For Acoustic Sami Acoustic & Electric,https://www.ishopping.pk/guitar-strap-acoustic-sami-acoustic-electric-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_guitar_strap_for_acoustic_sami_acoustic_electric.jpg,Musical Instruments,ishopping,320,-1
49,"Forbes Store Electric Guitar ""D-4th"" Pack of 5 Strings (0069)",https://www.ishopping.pk/forbes-store-electric-guitar-d-4th-pack-5-strings-0069-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_electric_guitar_d-4th_pack_of_5_strings_0069_.jpg,Musical Instruments,ishopping,329,-1
50,Forbes Store Alice Ukulele Strings Set - Super Light,https://www.ishopping.pk/alice-ukulele-strings-set-super-light-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_alice_ukulele_strings_set_-_super_light_.jpg,Musical Instruments,ishopping,219,-1
51,Forbes Store Cutaway Linden Body Acoustic Guitar 40 inch Black,https://www.ishopping.pk/forbes-store-cutaway-linden-body-acoustic-guitar-40-inch-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_cutaway_linden_body_acoustic_guitar_40_inch_black.jpg,Musical Instruments,ishopping,6920,-1
52,"Forbes Store 38"" Guitar With Bag Strap Picks (AKD1-0003)",https://www.ishopping.pk/38-inch-guitar-bag-strap-picks-akd1-0003-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_38_guitar_with_bag_strap_picks_akd1-0003_.jpg,Musical Instruments,ishopping,5000,-1
53,"Forbes Store 40"" Acoustic Guitar With 3 Picks (AKD1-0038)",https://www.ishopping.pk/40-inch-acoustic-guitar-3-picks-akd1-0038-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_40_acoustic_guitar_with_3_picks_akd1-0038_.jpg,Musical Instruments,ishopping,6999,-1
54,Forbes Store D Addario EXL120 - Super Light Guitar Strings,https://www.ishopping.pk/forbes-store-d-addario-exl120-super-light-guitar-strings-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_d_addario_exl120_-_super_light_guitar_strings.jpg,Musical Instruments,ishopping,589,-1
55,"Forbes Store 40"" Acoustic Guitar With Bag Strap Picks Black",https://www.ishopping.pk/40-inch-acoustic-guitar-bag-strap-picks-black-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_40_acoustic_guitar_with_bag_strap_picks_black_.jpg,Musical Instruments,ishopping,10000,-1
56,Forbes Store G-3rd Alice Acoustic Guitar String Set Pack Of 2,https://www.ishopping.pk/g-3rd-alice-acoustic-guitar-string-set-pack-of-2-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_g-3rd_alice_acoustic_guitar_string_set_pack_of_2_.jpg,Musical Instruments,ishopping,120,-1
57,Forbes Store Microphone Stand Black+Super Sounds Microphone,https://www.ishopping.pk/forbes-store-microphone-stand-black-super-sounds-microphone-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_microphone_stand_black_super_sounds_microphone.jpg,Musical Instruments,ishopping,3490,-1
58,Forbes Store St Strings Of Acoustic Pack Of 2 E-1,https://www.ishopping.pk/forbes-store-st-strings-of-acoustic-e-1-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_st_strings_of_acoustic_pack_of_2_e-1_.jpg,Musical Instruments,ishopping,199,-1
59,"Forbes Store 24"" Acoustic Ukulele - Brown",https://www.ishopping.pk/24-inch-acoustic-ukulele-brown-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_24_acoustic_ukulele_-_brown_.jpg,Musical Instruments,ishopping,5490,-1
60,Forbes Store 37 Key Melodica Musical Instrument With Carrying Box Slate Blue,https://www.ishopping.pk/forbes-store-37-key-melodica-musical-instrument-carrying-box-slate-blue-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_37_key_melodica_musical_instrument_with_carrying_box_slate_blue.jpg,Musical Instruments,ishopping,4400,-1
61,Forbes Store Capo For Guitar And Multi Instruments (AKD1-0021),https://www.ishopping.pk/capo-guitar-and-multi-instruments-akd1-0021-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_capo_for_guitar_and_multi_instruments_akd1-0021_.jpg,Musical Instruments,ishopping,990,-1
62,Forbes Store Plastic Acoustic Guitar Capo With Strap 3 Picks Blue,https://www.ishopping.pk/plastic-acoustic-guitar-capo-strap-3-picks-blue-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_plastic_acoustic_guitar_capo_with_strap_3_picks_blue_.jpg,Musical Instruments,ishopping,399,-1
63,Forbes Store Guitar Strap For Acoustic Electric Guitar Picks,https://www.ishopping.pk/guitar-strap-acoustic-electric-guitar-picks-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_guitar_strap_for_acoustic_electric_guitar_picks_.jpg,Musical Instruments,ishopping,250,-1
64,Forbes Store Medium Light Guitar Strings 85/15 (EZ890),https://www.ishopping.pk/medium-light-guitar-strings-85-15-ez890-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/o/forbes_store_medium_light_guitar_strings_85_15_ez890_.jpg,Musical Instruments,ishopping,489,-1
